Experiment,Temperature,GrowthRate,Voltage,Pressure,Time
8,750,94.2662632375189,0.8,17,1072
8,750,94.06354009077155,0.8,17,1074
8,750,93.86081694402421,0.8,17,1076
8,750,93.65809379727685,0.8,17,1078
8,750,93.45537065052949,0.8,17,1080
8,750,93.25264750378214,0.8,17,1082
8,750,93.0499243570348,0.8,17,1084
8,750,92.84720121028744,0.8,17,1086
8,750,92.64447806354009,0.8,17,1088
8,750,92.44175491679275,0.8,17,1090
8,750,92.23903177004539,0.8,17,1092
8,750,92.03630862329803,0.8,17,1094
8,750,91.83358547655068,0.8,17,1096
8,750,91.63086232980334,0.8,17,1098
8,750,91.42813918305598,0.8,17,1100
8,750,91.22541603630862,0.8,17,1102
8,750,91.02269288956127,0.8,17,1104
8,750,90.81996974281392,0.8,17,1106
8,750,90.61724659606656,0.8,17,1108
8,750,90.4145234493192,0.8,17,1110
8,750,90.21180030257186,0.8,17,1112
8,750,90.00907715582451,0.8,17,1114
8,750,89.80635400907715,0.8,17,1116
8,750,89.6036308623298,0.8,17,1118
8,750,89.40090771558245,0.8,17,1120
8,750,89.1981845688351,0.8,17,1122
8,750,88.99546142208774,0.8,17,1124
8,750,88.79273827534038,0.8,17,1126
8,750,88.59001512859304,0.8,17,1128
8,750,88.38729198184569,0.8,17,1130
8,750,88.18456883509833,0.8,17,1132
8,750,87.98184568835097,0.8,17,1134
8,750,87.77912254160363,0.8,17,1136
8,750,87.57639939485628,0.8,17,1138
8,750,87.37367624810892,0.8,17,1140
8,750,87.17095310136156,0.8,17,1142
8,750,86.96822995461422,0.8,17,1144
8,750,86.76550680786687,0.8,17,1146
8,750,86.56278366111951,0.8,17,1148
8,750,86.36006051437215,0.8,17,1150
8,750,86.1573373676248,0.8,17,1152
8,750,85.95461422087746,0.8,17,1154
8,750,85.7518910741301,0.8,17,1156
8,750,85.54916792738275,0.8,17,1158
8,750,85.34644478063541,0.8,17,1160
8,750,85.14372163388805,0.8,17,1162
8,750,84.94099848714069,0.8,17,1164
8,750,84.73827534039334,0.8,17,1166
8,750,84.535552193646,0.8,17,1168
8,750,84.33282904689864,0.8,17,1170
8,750,84.13010590015128,0.8,17,1172
8,750,83.92738275340393,0.8,17,1174
8,750,83.72465960665659,0.8,17,1176
8,750,83.52193645990923,0.8,17,1178
8,750,83.31921331316187,0.8,17,1180
8,750,83.11649016641452,0.8,17,1182
8,750,82.91376701966718,0.8,17,1184
8,750,82.71104387291982,0.8,17,1186
8,750,82.50832072617246,0.8,17,1188
8,750,82.30559757942511,0.8,17,1190
8,750,82.10287443267777,0.8,17,1192
8,750,81.9001512859304,0.8,17,1194
8,750,81.69742813918305,0.8,17,1196
8,750,81.4947049924357,0.8,17,1198
8,750,81.29198184568835,0.8,17,1200
8,750,81.089258698941,0.8,17,1202
8,750,80.88653555219364,0.8,17,1204
8,750,80.68381240544629,0.8,17,1206
8,750,80.48108925869894,0.8,17,1208
8,750,80.27836611195158,0.8,17,1210
8,750,80.07564296520422,0.8,17,1212
8,750,79.87291981845688,0.8,17,1214
8,750,79.67019667170953,0.8,17,1216
8,750,79.46747352496217,0.8,17,1218
8,750,79.26475037821481,0.8,17,1220
8,750,79.06202723146747,0.8,17,1222
8,750,78.85930408472012,0.8,17,1224
8,750,78.65658093797276,0.8,17,1226
8,750,78.4538577912254,0.8,17,1228
8,750,78.25113464447807,0.8,17,1230
8,750,78.04841149773071,0.8,17,1232
8,750,77.84568835098335,0.8,17,1234
8,750,77.642965204236,0.8,17,1236
8,750,77.44024205748866,0.8,17,1238
8,750,77.2375189107413,0.8,17,1240
8,750,77.03479576399394,0.8,17,1242
8,750,76.8320726172466,0.8,17,1244
8,750,76.62934947049925,0.8,17,1246
8,750,76.42662632375189,0.8,17,1248
8,750,76.22390317700453,0.8,17,1250
8,750,76.02118003025718,0.8,17,1252
8,750,75.81845688350984,0.8,17,1254
8,750,75.61573373676248,0.8,17,1256
8,750,75.41301059001512,0.8,17,1258
8,750,75.21028744326777,0.8,17,1260
8,750,75.00756429652043,0.8,17,1262
8,750,74.80484114977307,0.8,17,1264
8,750,74.60211800302571,0.8,17,1266
8,750,74.39939485627836,0.8,17,1268
8,750,74.19667170953102,0.8,17,1270
8,750,73.99394856278366,0.8,17,1272
8,750,73.7912254160363,0.8,17,1274
8,750,73.58850226928895,0.8,17,1276
8,750,73.3857791225416,0.8,17,1278
8,750,73.18305597579425,0.8,17,1280
8,750,72.98033282904689,0.8,17,1282
8,750,72.77760968229954,0.8,17,1284
8,750,72.5748865355522,0.8,17,1286
8,750,72.37216338880484,0.8,17,1288
8,750,72.16944024205748,0.8,17,1290
8,750,71.96671709531013,0.8,17,1292
8,750,71.76399394856278,0.8,17,1294
8,750,71.56127080181543,0.8,17,1296
8,750,71.35854765506807,0.8,17,1298
8,750,71.15582450832072,0.8,17,1300
8,750,70.95310136157337,0.8,17,1302
8,750,70.75037821482601,0.8,17,1304
8,750,70.54765506807867,0.8,17,1306
8,750,70.34493192133132,0.8,17,1308
8,750,70.14220877458396,0.8,17,1310
8,750,69.9394856278366,0.8,17,1312
8,750,69.73676248108926,0.8,17,1314
8,750,69.5340393343419,0.8,17,1316
8,750,69.33131618759455,0.8,17,1318
8,750,69.12859304084719,0.8,17,1320
8,750,68.92586989409985,0.8,17,1322
8,750,68.72314674735249,0.8,17,1324
8,750,68.52042360060514,0.8,17,1326
8,750,68.31770045385778,0.8,17,1328
8,750,68.11497730711044,0.8,17,1330
8,750,67.91225416036308,0.8,17,1332
8,750,67.70953101361573,0.8,17,1334
8,750,67.50680786686837,0.8,17,1336
8,750,67.30408472012103,0.8,17,1338
8,750,67.10136157337368,0.8,17,1340
8,750,66.89863842662632,0.8,17,1342
8,750,66.69591527987897,0.8,17,1344
8,750,66.49319213313161,0.8,17,1346
8,750,66.29046898638427,0.8,17,1348
8,750,66.08774583963691,0.8,17,1350
8,750,65.88502269288956,0.8,17,1352
8,750,65.6822995461422,0.8,17,1354
8,750,65.47957639939486,0.8,17,1356
8,750,65.2768532526475,0.8,17,1358
8,750,65.07413010590015,0.8,17,1360
8,750,64.8714069591528,0.8,17,1362
8,750,64.66868381240545,0.8,17,1364
8,750,64.46596066565809,0.8,17,1366
8,750,64.26323751891074,0.8,17,1368
8,750,64.06051437216338,0.8,17,1370
8,750,63.85779122541604,0.8,17,1372
8,750,63.65506807866868,0.8,17,1374
8,750,63.45234493192133,0.8,17,1376
8,750,63.24962178517397,0.8,17,1378
8,750,63.046898638426626,0.8,17,1380
8,750,62.844175491679266,0.8,17,1382
8,750,62.64145234493192,0.8,17,1384
8,750,62.43872919818456,0.8,17,1386
8,750,62.236006051437215,0.8,17,1388
8,750,62.033282904689855,0.8,17,1390
8,750,61.83055975794251,0.8,17,1392
8,750,61.62783661119515,0.8,17,1394
8,750,61.425113464447804,0.8,17,1396
8,750,61.222390317700444,0.8,17,1398
8,750,61.0196671709531,0.8,17,1400
8,750,60.81694402420574,0.8,17,1402
8,750,60.61422087745839,0.8,17,1404
8,750,60.411497730711034,0.8,17,1406
8,750,60.20877458396369,0.8,17,1408
8,750,60.00605143721633,0.8,17,1410
8,750,59.80332829046898,0.8,17,1412
8,750,59.60060514372164,0.8,17,1414
8,750,59.39788199697428,0.8,17,1416
8,750,59.19515885022693,0.8,17,1418
8,750,58.99243570347957,0.8,17,1420
8,750,58.789712556732226,0.8,17,1422
8,750,58.58698940998487,0.8,17,1424
8,750,58.38426626323752,0.8,17,1426
8,750,58.18154311649016,0.8,17,1428
8,750,57.978819969742815,0.8,17,1430
8,750,57.776096822995456,0.8,17,1432
8,750,57.57337367624811,0.8,17,1434
8,750,57.37065052950075,0.8,17,1436
8,750,57.167927382753405,0.8,17,1438
8,750,56.965204236006045,0.8,17,1440
8,750,56.7624810892587,0.8,17,1442
8,750,56.55975794251134,0.8,17,1444
8,750,56.357034795763994,0.8,17,1446
8,750,56.154311649016634,0.8,17,1448
8,750,55.95158850226929,0.8,17,1450
8,750,55.74886535552193,0.8,17,1452
8,750,55.54614220877458,0.8,17,1454
8,750,55.34341906202722,0.8,17,1456
8,750,55.14069591527988,0.8,17,1458
8,750,54.93797276853252,0.8,17,1460
8,750,54.73524962178517,0.8,17,1462
8,750,54.53252647503781,0.8,17,1464
8,750,54.32980332829047,0.8,17,1466
8,750,54.12708018154311,0.8,17,1468
8,750,53.92435703479576,0.8,17,1470
8,750,53.7216338880484,0.8,17,1472
8,750,53.518910741301056,0.8,17,1474
8,750,53.316187594553696,0.8,17,1476
8,750,53.11346444780635,0.8,17,1478
8,750,52.91074130105899,0.8,17,1480
8,750,52.708018154311645,0.8,17,1482
8,750,52.505295007564285,0.8,17,1484
8,750,52.30257186081694,0.8,17,1486
8,750,52.099848714069594,0.8,17,1488
8,750,51.897125567322234,0.8,17,1490
8,750,51.69440242057489,0.8,17,1492
8,750,51.49167927382753,0.8,17,1494
8,750,51.28895612708018,0.8,17,1496
8,750,51.086232980332824,0.8,17,1498
8,750,50.88350983358548,0.8,17,1500
8,750,50.68078668683812,0.8,17,1502
8,750,50.47806354009077,0.8,17,1504
8,750,50.27534039334341,0.8,17,1506
8,750,50.07261724659607,0.8,17,1508
8,750,49.86989409984871,0.8,17,1510
8,750,49.66717095310136,0.8,17,1512
8,750,49.464447806354,0.8,17,1514
8,750,49.26172465960666,0.8,17,1516
8,750,49.0590015128593,0.8,17,1518
8,750,48.85627836611195,0.8,17,1520
8,750,48.65355521936459,0.8,17,1522
8,750,48.450832072617246,0.8,17,1524
8,750,48.248108925869886,0.8,17,1526
8,750,48.04538577912254,0.8,17,1528
8,750,47.84266263237518,0.8,17,1530
8,750,47.639939485627835,0.8,17,1532
8,750,47.437216338880475,0.8,17,1534
8,750,47.23449319213313,0.8,17,1536
8,750,47.03177004538577,0.8,17,1538
8,750,46.829046898638424,0.8,17,1540
8,750,46.626323751891064,0.8,17,1542
8,750,46.42360060514372,0.8,17,1544
8,750,46.22087745839636,0.8,17,1546
8,750,46.01815431164901,0.8,17,1548
8,750,45.81543116490165,0.8,17,1550
8,750,45.61270801815431,0.8,17,1552
8,750,45.40998487140695,0.8,17,1554
8,750,45.2072617246596,0.8,17,1556
8,750,45.00453857791226,0.8,17,1558
8,750,44.8018154311649,0.8,17,1560
8,750,44.59909228441755,0.8,17,1562
8,750,44.39636913767019,0.8,17,1564
8,750,44.193645990922846,0.8,17,1566
8,750,43.990922844175486,0.8,17,1568
8,750,43.78819969742814,0.8,17,1570
8,750,43.58547655068078,0.8,17,1572
8,750,43.382753403933435,0.8,17,1574
8,750,43.180030257186075,0.8,17,1576
8,750,42.97730711043873,0.8,17,1578
8,750,42.77458396369137,0.8,17,1580
8,750,42.571860816944024,0.8,17,1582
8,750,42.369137670196665,0.8,17,1584
8,750,42.16641452344932,0.8,17,1586
8,750,41.96369137670196,0.8,17,1588
8,750,41.760968229954614,0.8,17,1590
8,750,41.558245083207254,0.8,17,1592
8,750,41.35552193645991,0.8,17,1594
8,750,41.15279878971255,0.8,17,1596
8,750,40.9500756429652,0.8,17,1598
8,750,40.74735249621784,0.8,17,1600
8,750,40.5446293494705,0.8,17,1602
8,750,40.34190620272314,0.8,17,1604
8,750,40.13918305597579,0.8,17,1606
8,750,39.93645990922843,0.8,17,1608
8,750,39.73373676248109,0.8,17,1610
8,750,39.53101361573373,0.8,17,1612
8,750,39.32829046898638,0.8,17,1614
8,750,39.12556732223902,0.8,17,1616
8,750,38.922844175491676,0.8,17,1618
8,750,38.720121028744316,0.8,17,1620
8,750,38.51739788199697,0.8,17,1622
8,750,38.31467473524961,0.8,17,1624
8,750,38.111951588502265,0.8,17,1626
8,750,37.909228441754905,0.8,17,1628
8,750,37.70650529500756,0.8,17,1630
8,750,37.503782148260214,0.8,17,1632
8,750,37.301059001512854,0.8,17,1634
8,750,37.09833585476551,0.8,17,1636
8,750,36.89561270801815,0.8,17,1638
8,750,36.6928895612708,0.8,17,1640
8,750,36.49016641452344,0.8,17,1642
8,750,36.2874432677761,0.8,17,1644
8,750,36.08472012102874,0.8,17,1646
8,750,35.88199697428139,0.8,17,1648
8,750,35.67927382753403,0.8,17,1650
8,750,35.47655068078669,0.8,17,1652
8,750,35.27382753403933,0.8,17,1654
8,750,35.07110438729198,0.8,17,1656
8,750,34.86838124054462,0.8,17,1658
8,750,34.665658093797276,0.8,17,1660
8,750,34.462934947049916,0.8,17,1662
8,750,34.26021180030257,0.8,17,1664
8,750,34.05748865355521,0.8,17,1666
8,750,33.854765506807865,0.8,17,1668
8,750,33.652042360060506,0.8,17,1670
8,750,33.44931921331316,0.8,17,1672
8,750,33.2465960665658,0.8,17,1674
8,750,33.043872919818455,0.8,17,1676
8,750,32.841149773071095,0.8,17,1678
8,750,32.63842662632375,0.8,17,1680
8,750,32.43570347957639,0.8,17,1682
8,750,32.232980332829044,0.8,17,1684
8,750,32.030257186081684,0.8,17,1686
8,750,31.82753403933434,0.8,17,1688
8,750,31.62481089258698,0.8,17,1690
8,750,31.422087745839633,0.8,17,1692
8,750,31.219364599092273,0.8,17,1694
8,750,31.016641452344928,0.8,17,1696
8,750,30.813918305597568,0.8,17,1698
8,750,30.611195158850222,0.8,17,1700
8,750,30.408472012102862,0.8,17,1702
8,750,30.205748865355517,0.8,17,1704
8,750,30.00302571860817,0.8,17,1706
8,750,29.80030257186081,0.8,17,1708
8,750,29.597579425113466,0.8,17,1710
8,750,29.394856278366106,0.8,17,1712
8,750,29.19213313161876,0.8,17,1714
8,750,28.9894099848714,0.8,17,1716
8,750,28.786686838124055,0.8,17,1718
8,750,28.583963691376695,0.8,17,1720
8,750,28.38124054462935,0.8,17,1722
8,750,28.17851739788199,0.8,17,1724
8,750,27.975794251134644,0.8,17,1726
8,750,27.773071104387284,0.8,17,1728
8,750,27.57034795763994,0.8,17,1730
8,750,27.36762481089258,0.8,17,1732
8,750,27.164901664145233,0.8,17,1734
8,750,26.962178517397874,0.8,17,1736
8,750,26.759455370650528,0.8,17,1738
8,750,26.55673222390317,0.8,17,1740
8,750,26.354009077155823,0.8,17,1742
8,750,26.151285930408463,0.8,17,1744
8,750,25.948562783661117,0.8,17,1746
8,750,25.745839636913757,0.8,17,1748
8,750,25.543116490166412,0.8,17,1750
8,750,25.340393343419052,0.8,17,1752
8,750,25.137670196671706,0.8,17,1754
8,750,24.934947049924347,0.8,17,1756
8,750,24.732223903177,0.8,17,1758
8,750,24.52950075642964,0.8,17,1760
8,750,24.326777609682296,0.8,17,1762
8,750,24.124054462934936,0.8,17,1764
8,750,23.92133131618759,0.8,17,1766
8,750,23.71860816944023,0.8,17,1768
8,750,23.515885022692885,0.8,17,1770
8,750,23.313161875945525,0.8,17,1772
8,750,23.11043872919818,0.8,17,1774
8,750,22.90771558245082,0.8,17,1776
8,750,22.704992435703474,0.8,17,1778
8,750,22.50226928895613,0.8,17,1780
8,750,22.29954614220877,0.8,17,1782
8,750,22.096822995461423,0.8,17,1784
8,750,21.894099848714063,0.8,17,1786
8,750,21.691376701966718,0.8,17,1788
8,750,21.488653555219358,0.8,17,1790
8,750,21.285930408472012,0.8,17,1792
8,750,21.083207261724652,0.8,17,1794
8,750,20.880484114977307,0.8,17,1796
8,750,20.677760968229947,0.8,17,1798
8,750,20.4750378214826,0.8,17,1800
8,750,20.27231467473524,0.8,17,1802
8,750,20.069591527987896,0.8,17,1804
8,750,19.866868381240536,0.8,17,1806
8,750,19.66414523449319,0.8,17,1808
8,750,19.46142208774583,0.8,17,1810
8,750,19.258698940998485,0.8,17,1812
8,750,19.055975794251125,0.8,17,1814
8,750,18.85325264750378,0.8,17,1816
8,750,18.65052950075642,0.8,17,1818
8,750,18.447806354009074,0.8,17,1820
8,750,18.245083207261715,0.8,17,1822
8,750,18.04236006051437,0.8,17,1824
8,750,17.83963691376701,0.8,17,1826
8,750,17.636913767019664,0.8,17,1828
8,750,17.434190620272304,0.8,17,1830
8,750,17.231467473524958,0.8,17,1832
8,750,17.0287443267776,0.8,17,1834
8,750,16.826021180030253,0.8,17,1836
8,750,16.623298033282893,0.8,17,1838
8,750,16.420574886535547,0.8,17,1840
8,750,16.217851739788188,0.8,17,1842
8,750,16.015128593040842,0.8,17,1844
8,750,15.812405446293482,0.8,17,1846
8,750,15.609682299546137,0.8,17,1848
8,750,15.406959152798777,0.8,17,1850
8,750,15.204236006051431,0.8,17,1852
8,750,15.001512859304086,0.8,17,1854
8,750,14.798789712556726,0.8,17,1856
8,750,14.59606656580938,0.8,17,1858
8,750,14.39334341906202,0.8,17,1860
8,750,14.190620272314675,0.8,17,1862
8,750,13.987897125567315,0.8,17,1864
8,750,13.78517397881997,0.8,17,1866
8,750,13.58245083207261,0.8,17,1868
8,750,13.379727685325264,0.8,17,1870
8,750,13.177004538577904,0.8,17,1872
8,750,12.974281391830559,0.8,17,1874
8,750,12.771558245083199,0.8,17,1876
8,750,12.568835098335853,0.8,17,1878
8,750,12.366111951588493,0.8,17,1880
8,750,12.163388804841148,0.8,17,1882
8,750,11.960665658093788,0.8,17,1884
8,750,11.757942511346442,0.8,17,1886
8,750,11.555219364599083,0.8,17,1888
8,750,11.352496217851737,0.8,17,1890
8,750,11.149773071104377,0.8,17,1892
8,750,10.947049924357032,0.8,17,1894
8,750,10.744326777609672,0.8,17,1896
8,750,10.541603630862326,0.8,17,1898
8,750,10.338880484114966,0.8,17,1900
8,750,10.13615733736762,0.8,17,1902
8,750,9.933434190620261,0.8,17,1904
8,750,9.730711043872915,0.8,17,1906
8,750,9.527987897125556,0.8,17,1908
8,750,9.32526475037821,0.8,17,1910
8,750,9.12254160363085,0.8,17,1912
8,750,8.919818456883505,0.8,17,1914
8,750,8.717095310136145,0.8,17,1916
8,750,8.5143721633888,0.8,17,1918
8,750,8.31164901664144,0.8,17,1920
8,750,8.108925869894094,0.8,17,1922
8,750,7.906202723146748,0.8,17,1924
8,750,7.703479576399388,0.8,17,1926
8,750,7.500756429652043,0.8,17,1928
8,750,7.298033282904683,0.8,17,1930
8,750,7.095310136157337,0.8,17,1932
8,750,6.892586989409978,0.8,17,1934
8,750,6.689863842662632,0.8,17,1936
8,750,6.487140695915272,0.8,17,1938
8,750,6.284417549167927,0.8,17,1940
8,750,6.081694402420567,0.8,17,1942
8,750,5.878971255673207,0.8,17,1944
8,750,5.676248108925876,0.8,17,1946
8,750,5.473524962178516,0.8,17,1948
8,750,5.270801815431156,0.8,17,1950
8,750,5.068078668683796,0.8,17,1952
8,750,4.865355521936465,0.8,17,1954
8,750,4.662632375189105,0.8,17,1956
8,750,4.459909228441745,0.8,17,1958
8,750,4.257186081694385,0.8,17,1960
8,750,4.054462934947054,0.8,17,1962
8,750,3.851739788199694,0.8,17,1964
8,750,3.6490166414523344,0.8,17,1966
8,750,3.4462934947049746,0.8,17,1968
8,750,3.243570347957643,0.8,17,1970
8,750,3.0408472012102834,0.8,17,1972
8,750,2.8381240544629236,0.8,17,1974
8,750,2.635400907715564,0.8,17,1976
8,750,2.4326777609682324,0.8,17,1978
8,750,2.2299546142208726,0.8,17,1980
8,750,2.027231467473513,0.8,17,1982
8,750,1.824508320726153,0.8,17,1984
8,750,1.6217851739788216,0.8,17,1986
8,750,1.4190620272314618,0.8,17,1988
8,750,1.216338880484102,0.8,17,1990
8,750,1.0136157337367422,0.8,17,1992
8,750,0.8108925869894108,0.8,17,1994
8,750,0.608169440242051,0.8,17,1996
8,750,0.4054462934946912,0.8,17,1998
8,750,0.2027231467473598,0.8,17,2000
9,775,146.0,0.9,18,2
9,775,146.0,0.9,18,4
9,775,146.0,0.9,18,6
9,775,146.0,0.9,18,8
9,775,146.0,0.9,18,10
9,775,146.0,0.9,18,12
9,775,146.0,0.9,18,14
9,775,146.0,0.9,18,16
9,775,146.0,0.9,18,18
9,775,146.0,0.9,18,20
9,775,146.0,0.9,18,22
9,775,146.0,0.9,18,24
9,775,146.0,0.9,18,26
9,775,146.0,0.9,18,28
9,775,146.0,0.9,18,30
9,775,146.0,0.9,18,32
9,775,146.0,0.9,18,34
9,775,146.0,0.9,18,36
9,775,146.0,0.9,18,38
9,775,146.0,0.9,18,40
9,775,146.0,0.9,18,42
9,775,146.0,0.9,18,44
9,775,146.0,0.9,18,46
9,775,146.0,0.9,18,48
9,775,146.0,0.9,18,50
9,775,146.0,0.9,18,52
9,775,146.0,0.9,18,54
9,775,146.0,0.9,18,56
9,775,146.0,0.9,18,58
9,775,146.0,0.9,18,60
9,775,146.0,0.9,18,62
9,775,146.0,0.9,18,64
9,775,146.0,0.9,18,66
9,775,146.0,0.9,18,68
9,775,146.0,0.9,18,70
9,775,146.0,0.9,18,72
9,775,146.0,0.9,18,74
9,775,146.0,0.9,18,76
9,775,146.0,0.9,18,78
9,775,146.0,0.9,18,80
9,775,146.0,0.9,18,82
9,775,146.0,0.9,18,84
9,775,146.0,0.9,18,86
9,775,146.0,0.9,18,88
9,775,146.0,0.9,18,90
9,775,146.0,0.9,18,92
9,775,146.0,0.9,18,94
9,775,146.0,0.9,18,96
9,775,146.0,0.9,18,98
9,775,146.0,0.9,18,100
9,775,146.0,0.9,18,102
9,775,146.0,0.9,18,104
9,775,146.0,0.9,18,106
9,775,146.0,0.9,18,108
9,775,146.0,0.9,18,110
9,775,146.0,0.9,18,112
9,775,146.0,0.9,18,114
9,775,146.0,0.9,18,116
9,775,146.0,0.9,18,118
9,775,146.0,0.9,18,120
9,775,146.0,0.9,18,122
9,775,146.0,0.9,18,124
9,775,146.0,0.9,18,126
9,775,146.0,0.9,18,128
9,775,146.0,0.9,18,130
9,775,146.0,0.9,18,132
9,775,146.0,0.9,18,134
9,775,146.0,0.9,18,136
9,775,146.0,0.9,18,138
9,775,146.0,0.9,18,140
9,775,146.0,0.9,18,142
9,775,146.0,0.9,18,144
9,775,146.0,0.9,18,146
9,775,146.0,0.9,18,148
9,775,146.0,0.9,18,150
9,775,146.0,0.9,18,152
9,775,146.0,0.9,18,154
9,775,146.0,0.9,18,156
9,775,146.0,0.9,18,158
9,775,146.0,0.9,18,160
9,775,146.0,0.9,18,162
9,775,146.0,0.9,18,164
9,775,146.0,0.9,18,166
9,775,146.0,0.9,18,168
9,775,146.0,0.9,18,170
9,775,146.0,0.9,18,172
9,775,146.0,0.9,18,174
9,775,146.0,0.9,18,176
9,775,146.0,0.9,18,178
9,775,146.0,0.9,18,180
9,775,146.0,0.9,18,182
9,775,146.0,0.9,18,184
9,775,146.0,0.9,18,186
9,775,146.0,0.9,18,188
9,775,146.0,0.9,18,190
9,775,146.0,0.9,18,192
9,775,146.0,0.9,18,194
9,775,146.0,0.9,18,196
9,775,146.0,0.9,18,198
9,775,146.0,0.9,18,200
9,775,146.0,0.9,18,202
9,775,146.0,0.9,18,204
9,775,146.0,0.9,18,206
9,775,146.0,0.9,18,208
9,775,146.0,0.9,18,210
9,775,146.0,0.9,18,212
9,775,146.0,0.9,18,214
9,775,146.0,0.9,18,216
9,775,146.0,0.9,18,218
9,775,146.0,0.9,18,220
9,775,146.0,0.9,18,222
9,775,146.0,0.9,18,224
9,775,146.0,0.9,18,226
9,775,146.0,0.9,18,228
9,775,146.0,0.9,18,230
9,775,146.0,0.9,18,232
9,775,146.0,0.9,18,234
9,775,146.0,0.9,18,236
9,775,146.0,0.9,18,238
9,775,146.0,0.9,18,240
9,775,146.0,0.9,18,242
9,775,146.0,0.9,18,244
9,775,146.0,0.9,18,246
9,775,146.0,0.9,18,248
9,775,146.0,0.9,18,250
9,775,146.0,0.9,18,252
9,775,146.0,0.9,18,254
9,775,146.0,0.9,18,256
9,775,146.0,0.9,18,258
9,775,146.0,0.9,18,260
9,775,146.0,0.9,18,262
9,775,146.0,0.9,18,264
9,775,146.0,0.9,18,266
9,775,146.0,0.9,18,268
9,775,146.0,0.9,18,270
9,775,146.0,0.9,18,272
9,775,146.0,0.9,18,274
9,775,146.0,0.9,18,276
9,775,146.0,0.9,18,278
9,775,146.0,0.9,18,280
9,775,146.0,0.9,18,282
9,775,146.0,0.9,18,284
9,775,146.0,0.9,18,286
9,775,146.0,0.9,18,288
9,775,146.0,0.9,18,290
9,775,146.0,0.9,18,292
9,775,146.0,0.9,18,294
9,775,146.0,0.9,18,296
9,775,146.0,0.9,18,298
9,775,146.0,0.9,18,300
9,775,146.0,0.9,18,302
9,775,146.0,0.9,18,304
9,775,146.0,0.9,18,306
9,775,146.0,0.9,18,308
9,775,146.0,0.9,18,310
9,775,146.0,0.9,18,312
9,775,146.0,0.9,18,314
9,775,146.0,0.9,18,316
9,775,146.0,0.9,18,318
9,775,146.0,0.9,18,320
9,775,146.0,0.9,18,322
9,775,146.0,0.9,18,324
9,775,146.0,0.9,18,326
9,775,146.0,0.9,18,328
9,775,146.0,0.9,18,330
9,775,146.0,0.9,18,332
9,775,146.0,0.9,18,334
9,775,146.0,0.9,18,336
9,775,146.0,0.9,18,338
9,775,146.0,0.9,18,340
9,775,146.0,0.9,18,342
9,775,146.0,0.9,18,344
9,775,146.0,0.9,18,346
9,775,146.0,0.9,18,348
9,775,146.0,0.9,18,350
9,775,146.0,0.9,18,352
9,775,146.0,0.9,18,354
9,775,146.0,0.9,18,356
9,775,146.0,0.9,18,358
9,775,146.0,0.9,18,360
9,775,146.0,0.9,18,362
9,775,146.0,0.9,18,364
9,775,146.0,0.9,18,366
9,775,146.0,0.9,18,368
9,775,146.0,0.9,18,370
9,775,146.0,0.9,18,372
9,775,146.0,0.9,18,374
9,775,146.0,0.9,18,376
9,775,146.0,0.9,18,378
9,775,146.0,0.9,18,380
9,775,146.0,0.9,18,382
9,775,146.0,0.9,18,384
9,775,146.0,0.9,18,386
9,775,146.0,0.9,18,388
9,775,146.0,0.9,18,390
9,775,146.0,0.9,18,392
9,775,146.0,0.9,18,394
9,775,146.0,0.9,18,396
9,775,146.0,0.9,18,398
9,775,146.0,0.9,18,400
9,775,146.0,0.9,18,402
9,775,146.0,0.9,18,404
9,775,146.0,0.9,18,406
9,775,146.0,0.9,18,408
9,775,146.0,0.9,18,410
9,775,146.0,0.9,18,412
9,775,146.0,0.9,18,414
9,775,146.0,0.9,18,416
9,775,146.0,0.9,18,418
9,775,146.0,0.9,18,420
9,775,146.0,0.9,18,422
9,775,146.0,0.9,18,424
9,775,146.0,0.9,18,426
9,775,146.0,0.9,18,428
9,775,146.0,0.9,18,430
9,775,146.0,0.9,18,432
9,775,146.0,0.9,18,434
9,775,146.0,0.9,18,436
9,775,146.0,0.9,18,438
9,775,146.0,0.9,18,440
9,775,146.0,0.9,18,442
9,775,146.0,0.9,18,444
9,775,146.0,0.9,18,446
9,775,146.0,0.9,18,448
9,775,146.0,0.9,18,450
9,775,146.0,0.9,18,452
9,775,146.0,0.9,18,454
9,775,146.0,0.9,18,456
9,775,146.0,0.9,18,458
9,775,146.0,0.9,18,460
9,775,146.0,0.9,18,462
9,775,146.0,0.9,18,464
9,775,146.0,0.9,18,466
9,775,146.0,0.9,18,468
9,775,146.0,0.9,18,470
9,775,146.0,0.9,18,472
9,775,146.0,0.9,18,474
9,775,146.0,0.9,18,476
9,775,146.0,0.9,18,478
9,775,146.0,0.9,18,480
9,775,146.0,0.9,18,482
9,775,146.0,0.9,18,484
9,775,146.0,0.9,18,486
9,775,146.0,0.9,18,488
9,775,146.0,0.9,18,490
9,775,146.0,0.9,18,492
9,775,146.0,0.9,18,494
9,775,146.0,0.9,18,496
9,775,146.0,0.9,18,498
9,775,146.0,0.9,18,500
9,775,146.0,0.9,18,502
9,775,146.0,0.9,18,504
9,775,146.0,0.9,18,506
9,775,146.0,0.9,18,508
9,775,146.0,0.9,18,510
9,775,146.0,0.9,18,512
9,775,146.0,0.9,18,514
9,775,146.0,0.9,18,516
9,775,146.0,0.9,18,518
9,775,146.0,0.9,18,520
9,775,146.0,0.9,18,522
9,775,146.0,0.9,18,524
